date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:13:55	1271/1271	---M--	200	added ('OK')	image/png	etag:%223a12cd-4f7-599c50b6f3dc0%22	https://www.flippity.net/images/Button-Launch-Blue.png	C:/My%20Websites/his3/www.flippity.net/images/Button-Launch-Blue.png	(from https://www.flippity.net/fc.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y)
18:13:55	14245/14245	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2010:13:51%20GMT	https://www.flippity.net/cw.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y&s=1	C:/My%20Websites/his3/www.flippity.net/cwbd64.html	(from https://www.flippity.net/fc.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y)
18:13:55	14245/14245	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2010:13:51%20GMT	https://www.flippity.net/cw.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y&s=2	C:/My%20Websites/his3/www.flippity.net/cwfc29.html	(from https://www.flippity.net/fc.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y)
18:13:55	19947/19947	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2010:13:52%20GMT	https://www.flippity.net/ma.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y&s=1	C:/My%20Websites/his3/www.flippity.net/mabd64.html	(from https://www.flippity.net/fc.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y)
18:13:56	19947/19947	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2010:13:52%20GMT	https://www.flippity.net/ma.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y&s=2	C:/My%20Websites/his3/www.flippity.net/mafc29.html	(from https://www.flippity.net/fc.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y)
18:13:56	19947/19947	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2010:13:52%20GMT	https://www.flippity.net/ma.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y&s=0	C:/My%20Websites/his3/www.flippity.net/ma05a9.html	(from https://www.flippity.net/fc.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y)
18:13:56	25313/25313	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2010:13:53%20GMT	https://www.flippity.net/mg.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y&r=f	C:/My%20Websites/his3/www.flippity.net/mg789b.html	(from https://www.flippity.net/fc.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y)
18:13:57	52743/52743	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2010:13:53%20GMT	https://www.flippity.net/qs.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y&r=f	C:/My%20Websites/his3/www.flippity.net/qs789b.html	(from https://www.flippity.net/fc.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y)
18:13:57	27577/27577	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2010:13:53%20GMT	https://www.flippity.net/ra.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y&s=1	C:/My%20Websites/his3/www.flippity.net/rabd64.html	(from https://www.flippity.net/fc.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y)
18:13:57	27577/27577	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2010:13:53%20GMT	https://www.flippity.net/ra.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y&s=2	C:/My%20Websites/his3/www.flippity.net/rafc29.html	(from https://www.flippity.net/fc.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y)
18:13:57	23831/23831	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2010:13:54%20GMT	https://www.flippity.net/sh.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y&s=1	C:/My%20Websites/his3/www.flippity.net/shbd64.html	(from https://www.flippity.net/fc.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y)
18:13:58	23831/23831	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2010:13:54%20GMT	https://www.flippity.net/sh.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y&s=2	C:/My%20Websites/his3/www.flippity.net/shfc29.html	(from https://www.flippity.net/fc.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y)
18:13:58	18950/18950	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2010:13:54%20GMT	https://www.flippity.net/hm.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y&s=1	C:/My%20Websites/his3/www.flippity.net/hmbd64.html	(from https://www.flippity.net/fc.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y)
18:13:58	18950/18950	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2010:13:55%20GMT	https://www.flippity.net/hm.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y&s=2	C:/My%20Websites/his3/www.flippity.net/hmfc29.html	(from https://www.flippity.net/fc.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y)
18:13:59	18017/18017	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2010:13:55%20GMT	https://www.flippity.net/wc.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y&s=1	C:/My%20Websites/his3/www.flippity.net/wcbd64.html	(from https://www.flippity.net/fc.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y)
18:13:59	18017/18017	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2010:13:55%20GMT	https://www.flippity.net/wc.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y&s=2	C:/My%20Websites/his3/www.flippity.net/wcfc29.html	(from https://www.flippity.net/fc.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y)
18:13:59	15510/15510	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2010:13:55%20GMT	https://www.flippity.net/ws.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y&s=1	C:/My%20Websites/his3/www.flippity.net/wsbd64.html	(from https://www.flippity.net/fc.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y)
18:13:59	15510/15510	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2010:13:56%20GMT	https://www.flippity.net/ws.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y&s=2	C:/My%20Websites/his3/www.flippity.net/wsfc29.html	(from https://www.flippity.net/fc.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y)
18:14:00	12860/12860	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2010:13:56%20GMT	https://www.flippity.net/sc.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y&s=1	C:/My%20Websites/his3/www.flippity.net/scbd64.html	(from https://www.flippity.net/fc.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y)
18:14:00	12860/12860	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2010:13:56%20GMT	https://www.flippity.net/sc.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y&s=2	C:/My%20Websites/his3/www.flippity.net/scfc29.html	(from https://www.flippity.net/fc.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y)
18:14:00	1278/1278	---M--	200	added ('OK')	image/png	etag:%223a133e-4fe-599c50f6d9480%22	https://www.flippity.net/images/Embed-Icon.png	C:/My%20Websites/his3/www.flippity.net/images/Embed-Icon.png	(from https://www.flippity.net/fc.php?k=1GY9A3JAEXXdKa8PSByIaU4qYSNZBfXShVuwGP04qr_Y)
18:14:00	58024/58024	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2010:13:57%20GMT	https://www.flippity.net/fc.asp?k=1f-l1iuW2jC_ZUfV9SYbs2L1Zdc07SknjvuLH1GP8Nkg	C:/My%20Websites/his3/www.flippity.net/fc9f72.html	(from https://www.flippity.net/Flashcards.htm)
18:14:01	5313/5313	---M--	200	added ('OK')	text/css	etag:%223a11cc-14c1-5aae220bad800%22	https://www.flippity.net/qs-Style.css	C:/My%20Websites/his3/www.flippity.net/qs-Style.css	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:01	1999/1999	---M--	200	added ('OK')	image/png	etag:%223a14b6-7cf-599c697fbf700%22	https://www.flippity.net/images/charms/moon.png	C:/My%20Websites/his3/www.flippity.net/images/charms/moon.png	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:01	2028/2028	---M--	200	added ('OK')	image/png	etag:%223a14b8-7ec-599c6981a7b80%22	https://www.flippity.net/images/charms/star.png	C:/My%20Websites/his3/www.flippity.net/images/charms/star.png	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:01	2342/2342	---M--	200	added ('OK')	image/png	etag:%223a14b2-926-599c697dd7280%22	https://www.flippity.net/images/charms/clover.png	C:/My%20Websites/his3/www.flippity.net/images/charms/clover.png	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:01	2445/2445	---M--	200	added ('OK')	image/png	etag:%223a14b5-98d-599c697fbf700%22	https://www.flippity.net/images/charms/horseshoe.png	C:/My%20Websites/his3/www.flippity.net/images/charms/horseshoe.png	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:02	1969/1969	---M--	200	added ('OK')	image/png	etag:%223a14b3-7b1-599c697ecb4c0%22	https://www.flippity.net/images/charms/diamond.png	C:/My%20Websites/his3/www.flippity.net/images/charms/diamond.png	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:02	8495/8495	---M--	200	added ('OK')	image/png	etag:%223a14b1-212f-599c699a73600%22	https://www.flippity.net/images/charms/QuesMark.png	C:/My%20Websites/his3/www.flippity.net/images/charms/QuesMark.png	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:02	19728/19728	---M--	200	added ('OK')	audio/mpeg	etag:%223a1150-4d10-5a2921cc2b2c0%22	https://www.flippity.net/Buzzer.mp3	C:/My%20Websites/his3/www.flippity.net/Buzzer.mp3	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:02	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Oct%202020%2010:13:59%20GMT	https://www.flippity.net/[[https://youtu.be/	C:/My%20Websites/his3/www.flippity.net/[[https_/youtu.be/index.html	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:03	41472/41472	---M--	200	added ('OK')	audio/mpeg	etag:%223a114c-a200-5a2921cb37080%22	https://www.flippity.net/Bell.mp3	C:/My%20Websites/his3/www.flippity.net/Bell.mp3	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:03	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Oct%202020%2010:13:59%20GMT	https://www.flippity.net/[[https://vocaroo.com/i/	C:/My%20Websites/his3/www.flippity.net/[[https_/vocaroo.com/i/index.html	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:04	11753/11753	---M--	200	added ('OK')	audio/mpeg	etag:%223a114f-2de9-599c54ca45b40%22	https://www.flippity.net/Bonus.mp3	C:/My%20Websites/his3/www.flippity.net/Bonus.mp3	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:04	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Oct%202020%2010:14:00%20GMT	https://www.flippity.net/[[https://voca.ro/	C:/My%20Websites/his3/www.flippity.net/[[https_/voca.ro/index.html	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:04	3144/3144	---M--	200	added ('OK')	image/png	etag:%223a1322-c48-599c50ec5bbc0%22	https://www.flippity.net/images/Check-Green.png	C:/My%20Websites/his3/www.flippity.net/images/Check-Green.png	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:04	613/613	---M--	200	added ('OK')	image/png	etag:%223a1464-265-599c53affc140%22	https://www.flippity.net/images/X-Gray.png	C:/My%20Websites/his3/www.flippity.net/images/X-Gray.png	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:05	581/581	---M--	200	added ('OK')	image/png	etag:%223a1321-245-599c69c3756c0%22	https://www.flippity.net/images/Check-Gray.png	C:/My%20Websites/his3/www.flippity.net/images/Check-Gray.png	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:05	459/459	---M--	200	added ('OK')	image/png	etag:%223a1465-1cb-599c53b0f0380%22	https://www.flippity.net/images/X-Red.png	C:/My%20Websites/his3/www.flippity.net/images/X-Red.png	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:05	2918/2918	---M--	200	added ('OK')	image/png	etag:%223a1333-b66-599c50f3fcdc0%22	https://www.flippity.net/images/Dot-Red.png	C:/My%20Websites/his3/www.flippity.net/images/Dot-Red.png	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:06	1084/1084	---M--	200	added ('OK')	image/png	etag:%223a1277-43c-599c506d85080%22	https://www.flippity.net/images/Arrow-Up2.png	C:/My%20Websites/his3/www.flippity.net/images/Arrow-Up2.png	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:06	1101/1101	---M--	200	added ('OK')	image/png	etag:%223a126b-44d-599c5066d80c0%22	https://www.flippity.net/images/Arrow-Down2.png	C:/My%20Websites/his3/www.flippity.net/images/Arrow-Down2.png	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:06	1117/1117	---M--	200	added ('OK')	image/png	etag:%223a1330-45d-599c50f214940%22	https://www.flippity.net/images/Dot-Orange.png	C:/My%20Websites/his3/www.flippity.net/images/Dot-Orange.png	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:06	1119/1119	---M--	200	added ('OK')	image/png	etag:%223a1334-45f-599c50f3fcdc0%22	https://www.flippity.net/images/Dot-Yellow.png	C:/My%20Websites/his3/www.flippity.net/images/Dot-Yellow.png	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:06	1117/1117	---M--	200	added ('OK')	image/png	etag:%223a132f-45d-599c50f120700%22	https://www.flippity.net/images/Dot-Green.png	C:/My%20Websites/his3/www.flippity.net/images/Dot-Green.png	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:07	1948/1948	---M--	200	added ('OK')	image/png	etag:%223a132e-79c-599c50f120700%22	https://www.flippity.net/images/Dot-Cyan.png	C:/My%20Websites/his3/www.flippity.net/images/Dot-Cyan.png	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:07	1117/1117	---M--	200	added ('OK')	image/png	etag:%223a132c-45d-599c50ef38280%22	https://www.flippity.net/images/Dot-Blue.png	C:/My%20Websites/his3/www.flippity.net/images/Dot-Blue.png	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:07	1117/1117	---M--	200	added ('OK')	image/png	etag:%223a1332-45d-599c50f308b80%22	https://www.flippity.net/images/Dot-Purple.png	C:/My%20Websites/his3/www.flippity.net/images/Dot-Purple.png	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:07	2903/2903	---M--	200	added ('OK')	image/png	etag:%223a1331-b57-599c50f214940%22	https://www.flippity.net/images/Dot-Pink.png	C:/My%20Websites/his3/www.flippity.net/images/Dot-Pink.png	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:08	9340/9340	---M--	200	added ('OK')	image/gif	etag:%223a13d4-247c-599c5335ea140%22	https://www.flippity.net/images/Preloader.gif	C:/My%20Websites/his3/www.flippity.net/images/Preloader.gif	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:08	1506/1506	---M--	200	added ('OK')	image/png	etag:%223a1254-5e2-599c50597e140%22	https://www.flippity.net/images/AddTeam.png	C:/My%20Websites/his3/www.flippity.net/images/AddTeam.png	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:08	58740/58740	---M--	200	added ('OK')	image/png	etag:%223a12a6-e574-599c50a4d5300%22	https://www.flippity.net/images/BonusStars.png	C:/My%20Websites/his3/www.flippity.net/images/BonusStars.png	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:08	1507/1507	---M--	200	added ('OK')	image/png	etag:%223a13e9-5e3-599c5343440c0%22	https://www.flippity.net/images/RemoveTeam.png	C:/My%20Websites/his3/www.flippity.net/images/RemoveTeam.png	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:09	1648/1648	---M--	200	added ('OK')	image/png	etag:%223a12e8-670-599c50cdd73c0%22	https://www.flippity.net/images/Button-ReShuffle-Small-Purple.png	C:/My%20Websites/his3/www.flippity.net/images/Button-ReShuffle-Small-Purple.png	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:09	3284/3284	---M--	200	added ('OK')	image/png	etag:%223a12f4-cd4-59e3a49807380%22	https://www.flippity.net/images/Button-Reload-Purple-Small.png	C:/My%20Websites/his3/www.flippity.net/images/Button-Reload-Purple-Small.png	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:09	1444/1444	---M--	200	added ('OK')	image/png	etag:%223a13c8-5a4-599c532e48f40%22	https://www.flippity.net/images/Options.png	C:/My%20Websites/his3/www.flippity.net/images/Options.png	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:09	2172/2172	---M--	200	added ('OK')	image/png	etag:%223a136e-87c-599c51155dc80%22	https://www.flippity.net/images/Flippity-Logo-Small-Purple.png	C:/My%20Websites/his3/www.flippity.net/images/Flippity-Logo-Small-Purple.png	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:10	2050/2050	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2010:14:06%20GMT	https://www.flippity.net/error.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs	C:/My%20Websites/his3/www.flippity.net/errorbce9.html	(from https://www.flippity.net/qs.php?k=1I2YrAe3js6bRRZT6aGwO9KBi-U2YYfRI1jT29o4ccDs)
18:14:10	52738/52738	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Oct%202020%2010:14:06%20GMT	https://www.flippity.net/qs.asp?k=1LaAqDnRIgTKJTFDyuBcVqeb4A_7RnjVcqitfe-rkisE	C:/My%20Websites/his3/www.flippity.net/qs2a90.html	(from https://www.flippity.net/QuizShow.htm)
18:14:10	10551/10551	---M--	200	added ('OK')	text/css	etag:%223a11d5-2937-5aade8cd84a80%22	https://www.flippity.net/rp-Style.css	C:/My%20Websites/his3/www.flippity.net/rp-Style.css	(from https://www.flippity.net/rp.php?k=1rmXA0RQHRdgCJmrbRXatmhu7hb9x7BcC_gOo5Fc-LtM)
18:14:10	2370/2370	---M--	200	added ('OK')	image/png	etag:%223a1365-942-599c511099140%22	https://www.flippity.net/images/Flippity-Logo-Gray.png	C:/My%20Websites/his3/www.flippity.net/images/Flippity-Logo-Gray.png	(from https://www.flippity.net/rp.php?k=1rmXA0RQHRdgCJmrbRXatmhu7hb9x7BcC_gOo5Fc-LtM)
18:14:10	8286/8286	---M--	200	added ('OK')	image/png	etag:%223a1448-205e-599c539ddd680%22	https://www.flippity.net/images/SubNavSmallBG.png	C:/My%20Websites/his3/www.flippity.net/images/SubNavSmallBG.png	(from https://www.flippity.net/rp.php?k=1rmXA0RQHRdgCJmrbRXatmhu7hb9x7BcC_gOo5Fc-LtM)
18:14:11	974/974	---M--	200	added ('OK')	image/png	etag:%223a1446-3ce-599c539ce9440%22	https://www.flippity.net/images/SubNavSmall-On.png	C:/My%20Websites/his3/www.flippity.net/images/SubNavSmall-On.png	(from https://www.flippity.net/rp.php?k=1rmXA0RQHRdgCJmrbRXatmhu7hb9x7BcC_gOo5Fc-LtM)
18:14:11	987/987	---M--	200	added ('OK')	image/png	etag:%223a1447-3db-599c539ce9440%22	https://www.flippity.net/images/SubNavSmall.png	C:/My%20Websites/his3/www.flippity.net/images/SubNavSmall.png	(from https://www.flippity.net/rp.php?k=1rmXA0RQHRdgCJmrbRXatmhu7hb9x7BcC_gOo5Fc-LtM)
18:14:11	3564/3564	---M--	200	added ('OK')	image/png	etag:%223a12eb-dec-599c50cfbf840%22	https://www.flippity.net/images/Button-ReShuffle.png	C:/My%20Websites/his3/www.flippity.net/images/Button-ReShuffle.png	(from https://www.flippity.net/rp.php?k=1rmXA0RQHRdgCJmrbRXatmhu7hb9x7BcC_gOo5Fc-LtM)
18:14:11	1527/1527	---M--	200	added ('OK')	image/png	etag:%223a12fa-5f7-599c50cfbf840%22	https://www.flippity.net/images/Button-Rotate.png	C:/My%20Websites/his3/www.flippity.net/images/Button-Rotate.png	(from https://www.flippity.net/rp.php?k=1rmXA0RQHRdgCJmrbRXatmhu7hb9x7BcC_gOo5Fc-LtM)
18:14:12	3598/3598	---M--	200	added ('OK')	image/png	etag:%223a12c5-e0e-599c50b22f280%22	https://www.flippity.net/images/Button-Jigsaw.png	C:/My%20Websites/his3/www.flippity.net/images/Button-Jigsaw.png	(from https://www.flippity.net/rp.php?k=1rmXA0RQHRdgCJmrbRXatmhu7hb9x7BcC_gOo5Fc-LtM)
18:14:12	1302/1302	---M--	200	added ('OK')	image/png	etag:%223a12e4-516-599c50c44dd40%22	https://www.flippity.net/images/Button-PrinterFriendly.png	C:/My%20Websites/his3/www.flippity.net/images/Button-PrinterFriendly.png	(from https://www.flippity.net/rp.php?k=1rmXA0RQHRdgCJmrbRXatmhu7hb9x7BcC_gOo5Fc-LtM)
18:14:12	1049/1049	---M--	200	added ('OK')	image/png	etag:%223a12fb-419-599c50d0b3a80%22	https://www.flippity.net/images/Button-Save.png	C:/My%20Websites/his3/www.flippity.net/images/Button-Save.png	(from https://www.flippity.net/rp.php?k=1rmXA0RQHRdgCJmrbRXatmhu7hb9x7BcC_gOo5Fc-LtM)
18:14:13	1000/1000	---M--	200	added ('OK')	image/png	etag:%223a12be-3e8-599c50b046e00%22	https://www.flippity.net/images/Button-Fullscreen.png	C:/My%20Websites/his3/www.flippity.net/images/Button-Fullscreen.png	(from https://www.flippity.net/rp.php?k=1rmXA0RQHRdgCJmrbRXatmhu7hb9x7BcC_gOo5Fc-LtM)
18:14:13	1525/1525	---M--	200	added ('OK')	image/png	etag:%223a1314-5f5-59e55f76bd000%22	https://www.flippity.net/images/Button-Timer-Blue.png	C:/My%20Websites/his3/www.flippity.net/images/Button-Timer-Blue.png	(from https://www.flippity.net/rp.php?k=1rmXA0RQHRdgCJmrbRXatmhu7hb9x7BcC_gOo5Fc-LtM)
18:14:13	2973/2973	---M--	200	added ('OK')	image/png	etag:%223a12da-b9d-599c50bda0d80%22	https://www.flippity.net/images/Button-Play-Blue-Small.png	C:/My%20Websites/his3/www.flippity.net/images/Button-Play-Blue-Small.png	(from https://www.flippity.net/rp.php?k=1rmXA0RQHRdgCJmrbRXatmhu7hb9x7BcC_gOo5Fc-LtM)
18:14:13	2830/2830	---M--	200	added ('OK')	image/png	etag:%223a1310-b0e-599c50db31340%22	https://www.flippity.net/images/Button-Stop-Blue-Small.png	C:/My%20Websites/his3/www.flippity.net/images/Button-Stop-Blue-Small.png	(from https://www.flippity.net/rp.php?k=1rmXA0RQHRdgCJmrbRXatmhu7hb9x7BcC_gOo5Fc-LtM)
18:14:14	3210/3210	---M--	200	added ('OK')	image/png	etag:%223a12ef-c8a-599c50c72a400%22	https://www.flippity.net/images/Button-Reload-Blue-Small.png	C:/My%20Websites/his3/www.flippity.net/images/Button-Reload-Blue-Small.png	(from https://www.flippity.net/rp.php?k=1rmXA0RQHRdgCJmrbRXatmhu7hb9x7BcC_gOo5Fc-LtM)
18:14:14	1029/1029	---M--	200	added ('OK')	image/png	etag:%223a12af-405-5a00ff55cb340%22	https://www.flippity.net/images/Button-Close-Blue-Sm.png	C:/My%20Websites/his3/www.flippity.net/images/Button-Close-Blue-Sm.png	(from https://www.flippity.net/rp.php?k=1rmXA0RQHRdgCJmrbRXatmhu7hb9x7BcC_gOo5Fc-LtM)
